SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
WE Putnam Middle SchoolMagnet,"1757 Montclair Rd, Birmingham, AL 35210",10039000175,https://www.bhamcityschools.org/Domain/23,1
Ramsay High School,"1800 13th Ave S, Birmingham, AL 35205",10039000176,https://www.bhamcityschools.org/ramsay,1
Robinson Elementary School,"8400 1st Ave S, Birmingham, AL 35206",10039000179,https://www.bhamcityschools.org/robinson,1
Smith Middle School,"1124 Five Mile Rd, Birmingham, AL 35215",10039000184,https://www.bhamcityschools.org/Domain/24,1
Tuggle Elementary School,"412 12th Ct N, Birmingham, AL 35204",10039000187,https://www.bhamcityschools.org/Tuggle,3
Washington Elementary School,"115 Fourth Avenue South, Birmingham, AL 35205",10039000190,https://www.bhamcityschools.org/Domain/32,1
Jones Valley Middle School,"2000 31st Street SW, Birmingham, AL 35221",10039000191,https://www.bhamcityschools.org/jonesvalley,1
Wenonah High School,"2800 Wilson Rd SW, Birmingham, AL 35221",10039000192,https://www.bhamcityschools.org/Wenonah,2
Wilkerson Middle School,"116 11th Ct W, Birmingham, AL 35204",10039000196,https://www.bhamcityschools.org/wilkerson,2
Woodlawn High SchoolMagnet,"5620 First Ave N, Birmingham, AL 35212",10039000198,https://www.bhamcityschools.org/woodlawn,1
Wylam K8,"701 Erie Street, Birmingham, AL 35224",10039000201,https://www.bhamcityschools.org/wylam,1
Family Court Elementary School,"120 2nd Court N, Birmingham, AL 35204",10039000530,https://elementaryschools.org/directory/al/cities/birmingham/family-court-elementary-school/10039000530/,5
City Elementary,"901 9th Avenue North, Birmingham, AL 35204",10039001270,https://www.bhamcityschools.org/Page/37280,1
Dupuy Alternative School,"4500 14th Ave N, Birmingham, AL 35212",10039001288,https://www.bhamcityschools.org/dupuy,1
Adolescent Day Treatment,"2015 Park Place N, Birmingham, AL 35203",10039001296,https://www.zipcoder.com/us/schools/profile/010039001296/school/,7
South Hampton K8,"565 Sheridan Rd Pratt City, Birmingham, AL 35214",10039001421,https://www.bhamcityschools.org/southhampton,1
Martha Gaskins K5,"200 Dalton Drive, Birmingham, AL 35215",10039001446,https://www.bhamcityschools.org/marthagaskins,1
George Washington Carver High School,"3900 24th St N, Birmingham, AL 35207",10039001468,https://www.bhamcityschools.org/Domain/8,1
Glen Iris Elementary School,"1115 11th Street South, Birmingham, AL 35205",10039001484,https://www.bhamcityschools.org/gleniris,1
Arrington Middle School,"2101 Jefferson Ave SW, Birmingham, AL 35211",10039001649,https://www.bhamcityschools.org/Domain/15,1
Family Court High School,"120 2nd Court N, Birmingham, AL 35204",10039001761,https://www.raise.me/high-school/alabama/family-court-high-school,8
Sun Valley Elementary School,"1010 18th Ave NW, Birmingham, AL 35215",10039001762,https://www.bhamcityschools.org/sunvalley,1
Homebound Elementary School,"2015 Park Place, Birmingham, AL 35203",10039001764,https://www.bhamcityschools.org/Page/239,5
Homebound High School,"2015 Park Place N, Birmingham, AL 35203",10039001765,https://www.bhamcityschools.org/domain/135,8
Ossie Ware Mitchell Middle School,"501 81st Street South, Birmingham, AL 35206",10039001823,https://www.bhamcityschools.org/ossiewaremitchell,1
Phillips Academy,"2316 7th Avenue North, Birmingham, AL 35203",10039001878,https://www.bhamcityschools.org/phillips,1
Huffman Academy,"1212 Cheyenne Boulevard, Birmingham, AL 35215",10039002185,https://www.bhamcityschools.org/huffmanacademy,1
West End Academy,"1840 Pearson Avenue SW, Birmingham, AL 35211",10039002187,https://www.bhamcityschools.org/westend,1
Bush Hills Academy,"900 16th Street West, Birmingham, AL 35208",10039002204,https://www.bhamcityschools.org/domain/1899,2
Hayes K8,"505 43rd Street North, Birmingham, AL 35222",10039002206,https://www.bhamcityschools.org/hayes,1
Oxmoor K5,"3600 Sydney Drive, Birmingham, AL 35211",10039002354,https://www.bhamcityschools.org/oxmoor,1
Hayden Elementary School,"4111 State Highway 160, Hayden, AL 35079",10042000101,http://blcshes.ss19.sharpschool.com/,1
Appalachian  School,"350 County Highway 12, Oneonta, AL 35121",10042000203,http://blcsas.ss19.sharpschool.com/,1
Blountsville Elementary School,"260 Page St, Blountsville, AL 35031",10042000205,http://blcsbes.ss19.sharpschool.com/,1
Cleveland High School,"71 High School St, Cleveland, AL 35049",10042000206,http://blcschs.ss19.sharpschool.com/,1
Hayden Primary School,"160 Bracken Ln, Hayden, AL 35079",10042000207,http://blcshps.ss19.sharpschool.com/,1
Hayden High School,"125 Atwood Road, Hayden, AL 35079",10042000208,http://haydenhigh.net/,1
JB Pennington High School,"81 College St, Blountsville, AL 35031",10042000209,http://blcsjbphs.ss19.sharpschool.com/,1
Locust Fork High School,"77 School Rd, Locust Fork, AL 35097",10042000210,http://blcslfhs.ss19.sharpschool.com/,1
Southeastern School,"18770 State Highway 75, Remlap, AL 35133",10042000211,http://blcsss.ss19.sharpschool.com/contact_us/Contact%20Us,1
Susan Moore High School,"4040 Susan Moore Rd, Blountsville, AL 35031",10042000213,http://www.susanmoorebulldogs.com/,1
Allgood Alternative School,"45 Community Rd, Oneonta, AL 35121",10042000670,https://www.k12jobspot.com/School/75788,6
Blount County Learning Center,"189 Horton Ln, Cleveland, AL 35049",10042000676,http://blcsbclc.ss19.sharpschool.com/contact_school,1
Blount County Career Technical Center,"61500 US Highway 231, Cleveland, AL 35049",10042000682,http://blcsbcctc.ss19.sharpschool.com/,1
Locust Fork Elementary,"155 School Rd, Locust Fork, AL 35097",10042001427,http://blcslfes.ss19.sharpschool.com/,1
Cleveland Elementary School,"115 Stadium Dr, Cleveland, AL 35049",10042001476,http://blcsces.ss19.sharpschool.com/,1
Susan Moore Elementary School,"3996 Susan Moore Rd, Blountsville, AL 35031",10042001481,http://www.susanmooreelem.com/,1
Hayden Middle School,"310 Second Avenue, Hayden, AL 35079",10042001870,http://blcshms.ss19.sharpschool.com/,1
Brewton Elementary School,"901 Douglas Ave, Brewton, AL 36426",10045000214,https://www.brewtoncityschools.org/domain/11,3
Brewton Middle School,"1384 Old Castleberry Road, Brewton, AL 36426",10045000215,https://www.brewtoncityschools.org/site/default.aspx?PageType=3&ModuleInstanceID=185&ViewID=82ad4dc1-ff8e-4c91-9428-7a2a172acda0&RenderLoc=0&FlexDataID=140&PageID=18,4
TR Miller High School,"1835 Douglas Ave, Brewton, AL 36426",10045000216,https://www.brewtoncityschools.org/Page/954,1
Bullock County High School,"PO Box 5108, Union Springs, AL 36089",10048000218,https://dataexplorer.agile-ed.com/Lookup/AL/600337-Bullock-County-High-School,1
South Highlands Middle School,"700 Bernard Street, Union Springs, AL 36089",10048000221,https://shmbullockal.schoolinsites.com/,1
Union Springs Elementary School,"211 Conecuh Avenue West, Union Springs, AL 36089",10048000222,https://usebullockal.schoolinsites.com/,1
Bullock County Career Technical Center,"304 Blackmon Ave E, Union Springs, AL 36089",10048000688,https://bcctcbullockal.schoolinsites.com/,1
Greenville High School,"100 Tiger Dr, Greenville, AL 36037",10051000226,https://www.butlerco.k12.al.us/greenvillehigh,1
Greenville Middle School,"300 Overlook Rd, Greenville, AL 36037",10051000228,https://www.butlerco.k12.al.us/greenvillemiddle,1
McKenzie High School,"221 North Garland Road, McKenzie, AL 36456",10051000229,https://www.butlerco.k12.al.us/mckenzie,1
WO Parmer Elementary School,"100 Butler Circle, Greenville, AL 36037",10051000231,https://www.butlerco.k12.al.us/Domain/11,1
Butler County Area Vocational School,"211 School Highlands Road, Greenville, AL 36037",10051000690,https://www.butlerco.k12.al.us/domain/56,1
Greenville Elementary School,"102 Butler Cir, Greenville, AL 36037",10051001482,https://www.butlerco.k12.al.us/greenvilleelementary,1
Georgiana School,"866 Highway 31 South, Georgiana, AL 36033",10051002144,https://www.butlerco.k12.al.us/georgiana,1
Alexandria High School,"353 Stadium Dr, Alexandria, AL 36250",10054000232,https://al01901382.schoolwires.net/ah,1
Ohatchee High School,"100 Cherokee Trl, Ohatchee, AL 36271",10054000240,https://al01901382.schoolwires.net/oh,1
Saks Elementary School,"31 Watson, Anniston, AL 36206",10054000242,https://al01901382.schoolwires.net/se,1
Saks High School,"4401 Saks Rd, Anniston, AL 36206",10054000243,https://al01901382.schoolwires.net/sh,1
Saks Middle School,"32 Watson Street, Anniston, AL 36206",10054000244,https://al01901382.schoolwires.net/sm,1
Weaver Elementary School,"444 School Dr, Weaver, AL 36277",10054000246,https://al01901382.schoolwires.net/Domain/20,1
Weaver High School,"917 Clairmont Dr, Weaver, AL 36277",10054000247,https://al01901382.schoolwires.net/wh,1
Wellborn Elementary School,"525 Cooper Cir, Anniston, AL 36201",10054000249,https://al01901382.schoolwires.net/Domain/18,1
White Plains High School,"250 White Plains Rd, Anniston, AL 36207",10054000250,https://al01901382.schoolwires.net/wp,1
Calhoun County Alternative School,"1200 Church Avenue SE, Jacksonville, AL 36265",10054000700,https://al01901382.schoolwires.net/domain/6,1
Calhoun County Career Technical Center,"1200 Church St SE, Jacksonville, AL 36265",10054000708,https://al01901382.schoolwires.net/ccca,1
Ohatchee Elementary School,"365 J Street, Ohatchee, AL 36271",10054001428,https://al01901382.schoolwires.net/Domain/11,1
Pleasant Valley Elementary School,"265 Mark Green Road, Jacksonville, AL 36265",10054001429,https://al01901382.schoolwires.net/Domain/13,1
White Plains Elementary School,"5600 Alabama Hwy 9, Anniston, AL 36207",10054001430,https://al01901382.schoolwires.net/wk,1
Pleasant Valley High School,"4141 Pleasant Valley Rd, Jacksonville, AL 36265",10054001488,https://al01901382.schoolwires.net/Domain/14,1
Wellborn High School,"135 Pinson Rd, Anniston, AL 36201",10054001489,https://al01901382.schoolwires.net/wl,1
Alexandria Elementary School,"2525 AlexandriaWellington Rd, Alexandria, AL 36250",10054001747,http://www.homesnap.com/schools/AL/Alexandria/Alexandria_Elementary_School,7
White Plains Middle School,"5800 Al Highway 9, Anniston, AL 36207",10054001884,https://al01901382.schoolwires.net/wm,1
Alexandria Middle School,"353 Stadium Dr, Alexandria, AL 36250",10054002429,https://al01901382.schoolwires.net/ah,2
Lafayette Eastside Elementary School,"300 Ave A SE, Lafayette, AL 36862",10060000256,https://ees.chambersk12.org/,2
Fairfax Elementary School,"502 Blvd, Valley, AL 36854",10060000257,https://ffe.chambersk12.org/,1
Five Points Elementary School,"10180 County Road 222, Five Points, AL 36855",10060000259,https://fps.chambersk12.org/,1
Huguley Elementary School,"3011 Phillips Rd, Lanett, AL 36863",10060000260,https://hes.chambersk12.org/,1
Lafayette High School,"214 1st Ave SE, Lafayette, AL 36862",10060000263,https://lhs.chambersk12.org/,1
Lafayette Lanier Elementary School,"6001 20th Ave, Valley, AL 36854",10060000264,https://lle.chambersk12.org/,1
Bob HardingShawmut Elementary,"3301 23rd Dr, Valley, AL 36854",10060000268,https://bhs.chambersk12.org/,1
John P Powell Middle School,"700 Martin Luther King Drive, Lafayette, AL 36862",10060000269,https://jpp.chambersk12.org/,1
Valley High School,"501 Highway 29, Valley, AL 36854",10060000271,https://vhs.chambersk12.org/,1
W F Burns Middle School,"292 Johnson St, Valley, AL 36854",10060000272,https://wfb.chambersk12.org/,1
Chambers County Career Technology Center,"Area Vocational Center Dr, Lafayette, AL 36862",10060000738,https://ctc.chambersk12.org/,1
Cedar Bluff High School,"3655 Old Highway 9, Cedar Bluff, AL 35959",10063000274,https://cb.cherokeek12.org/?showHomepage=true,1
Centre Elementary School,"725 E Main St, Centre, AL 35960",10063000275,https://ce.cherokeek12.org/,1
Centre Middle School,"1920 East Main Street, Centre, AL 35960",10063000276,https://cm.cherokeek12.org/,1
Cherokee County High School,"910 Warrior Dr, Centre, AL 35960",10063000278,https://ch.cherokeek12.org/,1
Gaylesville High School,"760 Trojan Way, Gaylesville, AL 35973",10063000279,https://gs.cherokeek12.org/,1
Sand Rock High School,"1950 Sand Rock Avenue, Sand Rock, AL 35983",10063000282,https://sr.cherokeek12.org/,1
Spring Garden High School,"2430 County Road 29, Spring Garden, AL 36275",10063000283,https://sg.cherokeek12.org/,1
Cherokee County Career Technology Center,"600 Bay Springs Rd, Centre, AL 35960",10063000741,https://ct.cherokeek12.org/,1
Isabella High School,"11338 County Road 15, Maplesville, AL 36750",10066000261,http://isabellahigh.al.cch.schoolinsites.com/?PageName=Contact,1
Jemison High School,"25195 US Highway 31, Jemison, AL 35085",10066000262,http://chiltoncs.schoolinsites.com/Default.asp?L=0&LMID=&PN=Schools2&DivisionID=&DepartmentID=&SubDepartmentID=&SubP=School&SchoolID=5964,1
Maplesville High School,"1256 AL Highway 139, Maplesville, AL 36750",10066000265,http://maplesvillehigh.al.cch.schoolinsites.com/?PageName=Directions,1
Thorsby High School,"54 Opportunity Dr, Thorsby, AL 35171",10066000270,http://thorsbyhigh.al.cch.schoolinsites.com/,1
Clanton Elementary School,"1000 Cloverleaf Dr, Clanton, AL 35045",10066000286,http://clantonelem.al.cce.schoolinsites.com/,1
Clanton Middle School,"835 Temple Road, Clanton, AL 35045",10066000287,http://clantonmiddle.al.ccm.schoolinsites.com/,1
Verbena High School,"202 County Road 510, Verbena, AL 36091",10066000288,http://verbenahigh.al.cch.schoolinsites.com/,1
Jemison Middle School,"25095 US Hwy 31, Jemison, AL 35085",10066000745,http://jemisonmiddle.al.cc.schoolinsites.com/?PageName=Contact,1
W A Lecroy Career  Technical Center,"2829 4th Ave N, Clanton, AL 35045",10066000748,http://www.lecroytech.com/,2
Clanton Intermediate School,"825 Temple Road, Clanton, AL 35045",10066001431,http://clantoninter.al.cci.schoolinsites.com/,1
Chilton County High School,"1214 7th St S, Clanton, AL 35045",10066001491,http://chiltoncountyhigh.al.cch.schoolinsites.com/,1
Jemison Elementary School,"1495 County Road 44, Jemison, AL 35085",10066001657,http://jemison.al.cce.schoolinsites.com/,1
Chilton County Alternative School,"102 1st Street, Clanton, AL 35045",10066002190,http://passacademy.al.cc.schoolinsites.com/?PageName=Contact,1
Jemison Intermediate School,"1491 County Road 44, Jemison, AL 35085",10066002437,http://jemisonintermediate.al.cc.schoolinsites.com/,1
Southern Choctaw Elementary School,"10935 Highway 17, Gilbertown, AL 36908",10069000182,https://ses.choctawal.org/,2
Choctaw County High School,"277 Tom Orr Drive, Butler, AL 36904",10069000291,https://cchs.choctawal.org/,1
Southern Choctaw High School,"10941 Highway 17, Gilbertown, AL 36908",10069000297,https://schs.choctawal.org/,2
Choctaw County Elementary,"201 Tom Orr Drive, Butler, AL 36904",10069001561,https://www.choctawal.org/about-us,1
Clarke County High School,"151 S Church, Grove Hill, AL 36451",10072000298,https://www.clarkecountyschools.org/Domain/92,1
Grove Hill Elementary School,"450 West Cobb Street, Grove Hill, AL 36451",10072000302,https://www.clarkecountyschools.org/Domain/9,1
Jackson Middle School,"235 College Ave, Jackson, AL 36545",10072000304,https://www.clarkecountyschools.org/Domain/11,1
Joe M Gillmore Elementary School,"133 Mayton Dr, Jackson, AL 36545",10072000305,https://www.clarkecountyschools.org/Domain/8,1
Wilson Hall Middle School,"401 Carter Drive, Grove Hill, AL 36451",10072000306,https://www.clarkecountyschools.org/Domain/12,1
Jackson Intermediate School,"2950 Highway 43, Jackson, AL 36545",10072001450,https://www.clarkecountyschools.org/Domain/10,1
Jackson High School,"321 Stanley Dr, Jackson, AL 36545",10072001493,https://www.clarkecountyschools.org/Domain/13,1
Ashland Elementary School,"223 3rd Street Sw, Ashland, AL 36251",10075000307,https://www.ashland-clay.org/about-the-school-7c94fce8,2
Lineville Elementary School,"18 West Main, Lineville, AL 36266",10075000312,https://www.lineville-clay.org/,1
Central Jr High School of Clay County,"1 Bob Riley Drive, Lineville, AL 36266",10075002205,https://www.centraljh-clay.org/,1
Central High School of Clay County,"1 Bob Riley Drive, Lineville, AL 36266",10075002210,https://www.centralhigh-clay.org/,1
Cleburne County Elementary School,"584 Evans Bridge Rd, Heflin, AL 36264",10078000317,https://www.teacherlists.com/schools/290-cleburne-county-elementary-school,12
Cleburne County High School,"520 Evans Bridge Rd, Heflin, AL 36264",10078000318,https://www.nfhsnetwork.com/schools/cleburne-county-high-school-heflin-al,9
